facility_type,district,realm,series,course,subject,match_basis,registered_period,total_minutes,tuition_fee_krw,total_fee_krw,hourly_tuition_krw,explicit_one_month,qc_hourly_extreme
teaching_center,강동구,예능(대),예능(중),음악,"실용음악 취미B(4주)(주2회, 회당70분)",music_named_facility,,560,150000,150000,16071,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시(4주)(주3회, 회당120분)",music_named_facility,,1440,360000,360000,15000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"초등재즈A(4주)(주3회, 회당50분)",music_named_facility,,600,160000,160000,16000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"초등재즈B(4주)(주4회, 회당50분)",music_named_facility,,800,190000,190000,14250,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노(입시)(주3회,회60분)",subject,,756,180000,180000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,중급(주5회60분),music_named_facility,,1260,110000,110000,5238,False,False
teaching_center,강동구,예능(대),예능(중),음악,초급(주5회60분),music_named_facility,,1260,100000,100000,4762,False,True
teaching_center,강동구,예능(대),예능(중),음악,"바이엘(주5회, 회당60분)",music_named_facility,,1260,150000,150000,7143,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니100(주5회, 회당60분)",music_named_facility,,1260,160000,160000,7619,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니30(주5회, 회당60분)",music_named_facility,,1260,170000,170000,8095,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니40(주5회, 회당60분)",music_named_facility,,1260,180000,180000,8571,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니50(주5회, 회당60분)",music_named_facility,,1260,170000,170000,8095,False,False
teaching_center,강동구,예능(대),예능(중),음악,"음악(입시)(주1회, 회120분)",music_named_facility,,480,130000,130000,16250,False,False
teaching_center,강동구,예능(대),예능(중),음악,"음악(입시)(주2회, 회75분)",music_named_facility,,600,160000,160000,16000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"음악(입시)(주3회, 회60분_",music_named_facility,,720,190000,190000,15833,False,False
teaching_center,강동구,예능(대),예능(중),음악,"음악(입시)(주5회, 회120분)",music_named_facility,,2400,600000,600000,15000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"음악(입시)(주5회, 회60분_",music_named_facility,,1200,300000,300000,15000,False,False
teaching_center,강동구,예능(대),예능(중),음악,피아노,subject,,504,35000,35000,4167,False,True
teaching_center,강동구,예능(대),예능(중),음악,"피아노(고급)(4주)(주5회, 회60분)",subject,,1200,160000,160000,8000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노(중급)(4주)(주5회, 회60분)",subject,,1200,150000,150000,7500,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노(초급)(4주)(주5회, 회60분)",subject,,1200,130000,130000,6500,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노실용1(4주)(주2회,회65분)",subject,,520,140000,140000,16154,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노실용2(4주)(주3회,회50분)",subject,,600,162000,162000,16200,False,False
teaching_center,강동구,예능(대),예능(중),음악,"바이엘(4주)(주5회,회60분)",music_named_facility,,1200,140000,140000,7000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시(4주)(주3회,회60분)",music_named_facility,,720,190000,190000,15833,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니100번(4주)(주5회,회60분)",music_named_facility,,1200,150000,150000,7500,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니30번(4주)(주5회,회60분)",music_named_facility,,1200,160000,160000,8000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니40번(4주)(주5회,회60분)",music_named_facility,,1200,170000,170000,8500,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니50번(4주)(주5회,회60분)",music_named_facility,,1200,180000,180000,9000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"바이엘(주5회,60분)",music_named_facility,,1260,100000,100000,4762,False,True
teaching_center,강동구,예능(대),예능(중),음악,"체르니100(주5회,60분)",music_named_facility,,1260,110000,110000,5238,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니30(주5회,60분)",music_named_facility,,1260,120000,120000,5714,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니40(주5회,60분)",music_named_facility,,1260,120000,120000,5714,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시성인(주1회, 회당60분)",music_named_facility,,252,150000,150000,35714,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노1(주2회, 회당65분)",subject,,546,130000,130000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노1-1(주3회, 회당60분)",subject,,756,150000,150000,11905,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노2(주2회, 회당70분)",subject,,588,140000,140000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노2-1(주3회, 회당50분)",subject,,630,150000,150000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노3(주2회, 회당75분)",subject,,630,150000,150000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노3-1(주3회, 회당55분)",subject,,693,170000,170000,14719,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노4(주2회, 회당80분)",subject,,672,160000,160000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노4-1(주3회, 회당60분)",subject,,756,180000,180000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노5(주1회, 회당110분)",subject,,462,110000,110000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시피아노6(주1회, 회당120분)",subject,,504,120000,120000,14286,False,False
teaching_center,강동구,예능(대),예능(중),음악,"바이엘(주3회,회70분)",music_named_facility,,882,130000,130000,8844,False,False
teaching_center,강동구,예능(대),예능(중),음악,"바이엘(주5회,회45분)",music_named_facility,,945,140000,140000,8889,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니100(주1회,회235분)",music_named_facility,,987,150000,150000,9119,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니40번(주1회,회250분)",music_named_facility,,1050,160000,160000,9143,False,False
teaching_center,강동구,예능(대),예능(중),음악,피아노(주5회60분),subject,,1050,130000,130000,7429,False,False
teaching_center,강동구,예능(대),예능(중),음악,중급피아노1(주5회50분),subject,,1050,100000,100000,5714,False,False
teaching_center,강동구,예능(대),예능(중),음악,중급피아노2(주5회50분),subject,,1050,110000,110000,6286,False,False
teaching_center,강동구,예능(대),예능(중),음악,중급피아노3(주5회50분),subject,,1050,120000,120000,6857,False,False
teaching_center,강동구,예능(대),예능(중),음악,초급피아노1(주3회60분),subject,,756,80000,80000,6349,False,False
teaching_center,강동구,예능(대),예능(중),음악,초급피아노2(주3회60분),subject,,756,90000,90000,7143,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노고급(주3회, 회100분)",subject,,1260,190000,190000,9048,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노작품(입시)(주3회, 회100분)",subject,,1260,200000,200000,9524,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노중급(주3회, 회100분)",subject,,1260,180000,180000,8571,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노초급(주3회, 회90분)",subject,,1134,170000,170000,8995,False,False
teaching_center,강동구,예능(대),예능(중),음악,"고급(4주)(주5회, 회당60분)",music_named_facility,,1200,170000,170000,8500,False,False
teaching_center,강동구,예능(대),예능(중),음악,"작품반(4주)(주5회, 회당60분)",music_named_facility,,1200,180000,180000,9000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"중급1(4주)(주5회, 회당60분)",music_named_facility,,1200,150000,150000,7500,False,False
teaching_center,강동구,예능(대),예능(중),음악,"중급2(4주)(주5회, 회당60분)",music_named_facility,,1200,160000,160000,8000,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노초급(4주)(주5회, 회당50분)",subject,,1000,140000,140000,8400,False,False
teaching_center,강동구,예능(대),예능(중),음악,초급피아노(주5회60분),subject,,1260,80990,80990,3857,False,True
teaching_center,강동구,예능(대),예능(중),음악,"고급(주5회, 회60분)",music_named_facility,,1260,170000,170000,8095,False,False
teaching_center,강동구,예능(대),예능(중),음악,"중급(주5회, 회60분)",music_named_facility,,1260,160000,160000,7619,False,False
teaching_center,강동구,예능(대),예능(중),음악,"초급(주5회, 회60분)",music_named_facility,,1260,150000,150000,7143,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노(주5회,회45분)",subject,,945,146000,146000,9270,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노(주5회,회50분)",subject,,1050,162000,162000,9257,False,False
teaching_center,강동구,예능(대),예능(중),음악,"입시실용음악(주2회, 회75분)",music_named_facility,,756,160000,160000,12698,False,False
teaching_center,강동구,예능(대),예능(중),음악,"피아노(주4회,회50분)",subject,,840,120000,120000,8571,False,False
teaching_center,강동구,예능(대),예능(중),음악,피아노,subject,,756,83900,83900,6659,False,False
teaching_center,강동구,예능(대),예능(중),음악,"바이엘(주5회,50분)",music_named_facility,,1050,120000,120000,6857,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니100(주5회,회50분)",music_named_facility,,1050,130000,130000,7429,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니30(주5회,50분)",music_named_facility,,1050,130000,130000,7429,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니40(주5회,55분)",music_named_facility,,1155,140000,140000,7273,False,False
teaching_center,강동구,예능(대),예능(중),음악,"체르니50(주5회,60분)",music_named_facility,,1260,150000,150000,7143,False,False
teaching_center,강동구,예능(대),예능(중),음악,"초중고입시(주5회,60분)",music_named_facility,,1260,250000,250000,11905,False,False
teaching_center,강동구,예능(대),예능(중),음악,"고급(실용)(4.2주)(주1회, 회당130분)",music_named_facility,,546,145000,145000,15934,False,False
teaching_center,강동구,예능(대),예능(중),음악,"고급(실용)(4.2주)(주2회, 회당75분)",music_named_facility,,630,160000,160000,15238,False,False
teaching_center,강동구,예능(대),예능(중),음악,"고급(실용)(4.2주)(주3회, 회당55분)",music_named_facility,,693,170000,170000,14719,False,False
teaching_center,강동구,예능(대),예능(중),음악,"기초(실용)(4.2주)(주1회, 회당105분)",music_named_facility,,441,115000,115000,15646,False,False
teaching_center,강동구,예능(대),예능(중),음악,"기초(실용)(4.2주)(주2회, 회당60분)",music_named_facility,,504,130000,130000,15476,False,False
